Date,Country,Product,Revenue,Cost,Profit, Percent Target ,Pipeline
2017-06-23,Germany,adoriva,36507.55,23729.9075,12777.6425,14,348268
2017-06-24,Germany,rezota,303789.1,197462.915,106326.185,45,626315
2017-06-25,Germany,neutratronic,418608,272095.2,146512.8,13,822140
2017-06-26,Germany,vucoo,295108.95,191820.8175,103288.1325,13,900032
2017-06-27,Germany,rezota,390467.1,253803.615,136663.485,68,732840
2017-06-28,Germany,rezota,42896.3,27882.595,15013.705,39,267051
2017-06-29,Germany,aeox,353885.45,230025.5425,123859.9075,91,596770
2017-06-30,Germany,rezota,139975.85,90984.3025,48991.5475,32,920579
2017-07-01,Germany,apiera,391196.7,254277.855,136918.845,73,559398
2017-07-02,Germany,adoriva,298935.55,194308.1075,104627.4425,36,384316
2017-07-03,Germany,adoriva,400587.45,260381.8425,140205.6075,4,262139
2017-07-04,Germany,adoriva,169017.35,109861.2775,59156.0725,86,685448
2017-07-05,Germany,neutratronic,283846.7,184500.355,99346.345,66,183767
2017-07-06,Germany,vucoo,228698.25,148653.8625,80044.3875,19,999641
2017-07-07,Germany,rezota,63306.1,41148.965,22157.135,88,648945
2017-07-08,Germany,vucoo,244166.15,158707.9975,85458.1525,14,934726
2017-07-09,Germany,aeox,299055.25,194385.9125,104669.3375,31,448404
2017-07-10,Germany,apiera,334090.3,217158.695,116931.605,11,396237
2017-07-11,Germany,aeox,241874.75,157218.5875,84656.1625,33,654359
2017-07-12,Germany,aeox,77080.15,50102.0975,26978.0525,24,928298
2017-07-13,Germany,neutratronic,186295.95,121092.3675,65203.5825,38,752044
2017-07-14,Germany,adoriva,156620.8,101803.52,54817.28,10,588183
2017-07-15,Germany,neutratronic,45534.45,29597.3925,15937.0575,31,660590
2017-07-16,Germany,aeox,150950.25,98117.6625,52832.5875,28,734273
2017-07-17,Germany,adoriva,3401.95,2211.2675,1190.6825,66,948940
2017-07-18,Germany,apiera,44312.75,28803.2875,15509.4625,37,575415
2017-07-19,Germany,apiera,323190,210073.5,113116.5,48,527898
2017-07-20,Germany,neutratronic,149531.9,97195.735,52336.165,1,452761
2017-07-21,Germany,rezota,180975.95,117634.3675,63341.5825,73,412033
2017-07-22,Germany,rezota,280983.4,182639.21,98344.19,70,113508
2017-07-23,Germany,apiera,445071.2,289296.28,155774.92,55,455844
2017-07-24,Germany,rezota,369252.65,240014.2225,129238.4275,58,566607
2017-07-25,Germany,adoriva,346963.75,225526.4375,121437.3125,39,795829
2017-07-26,Germany,rezota,79696.45,51802.6925,27893.7575,78,864744
2017-07-27,Germany,vucoo,401205.9,260783.835,140422.065,9,112521
2017-07-28,Germany,adoriva,113622.85,73854.8525,39767.9975,53,121059
2017-07-29,Germany,neutratronic,274880.6,178672.39,96208.21,96,493105
2017-07-30,Germany,neutratronic,315835.1,205292.815,110542.285,3,706462
2017-07-31,Germany,adoriva,36383.1,23649.015,12734.085,57,120426
2017-08-01,Germany,vucoo,165710.4,107711.76,57998.64,58,334720
2017-08-02,Germany,aeox,227945.85,148164.8025,79781.0475,63,533611
2017-08-03,Germany,apiera,269990.95,175494.1175,94496.8325,80,604025
2017-08-04,Germany,rezota,427082,277603.3,149478.7,11,582304
2017-08-05,Germany,aeox,403780.4,262457.26,141323.14,7,104727
2017-08-06,Germany,aeox,272461.9,177100.235,95361.665,57,604345
2017-08-07,Germany,adoriva,220823.7,143535.405,77288.295,99,981878
2017-08-08,Germany,rezota,233910.9,152042.085,81868.815,60,674362
2017-08-09,Germany,aeox,164209.4,106736.11,57473.29,69,316612
2017-08-10,Germany,apiera,463475.55,301259.1075,162216.4425,77,298533
2017-08-11,Germany,vucoo,277825.6,180586.64,97238.96,85,731165
2017-08-12,Germany,rezota,408262.5,265370.625,142891.875,29,294554
2017-08-13,Germany,vucoo,222772.15,144801.8975,77970.2525,66,307711
2017-08-14,Germany,aeox,364110.3,236671.695,127438.605,85,725508
2017-08-15,Germany,aeox,163965.25,106577.4125,57387.8375,8,870381
2017-08-16,Germany,vucoo,50964.65,33127.0225,17837.6275,0,101623
2017-08-17,Germany,rezota,258172.95,167812.4175,90360.5325,65,346639
2017-08-18,Germany,rezota,348137.95,226289.6675,121848.2825,64,151014
2017-08-19,Germany,aeox,450218.3,292641.895,157576.405,28,735956
2017-08-20,Germany,rezota,192756.9,125291.985,67464.915,18,210155
2017-08-21,Germany,aeox,356239.55,231555.7075,124683.8425,93,443100
2017-08-22,Germany,aeox,385875.75,250819.2375,135056.5125,70,359737
2017-08-23,Germany,vucoo,86184.95,56020.2175,30164.7325,2,599954
2017-08-24,Germany,rezota,143130.8,93035.02,50095.78,72,288154
2017-08-25,Germany,apiera,382763.55,248796.3075,133967.2425,17,797327
2017-08-26,Germany,vucoo,237908.5,154640.525,83267.975,55,671338
2017-08-27,Germany,neutratronic,402943.45,261913.2425,141030.2075,23,207162
2017-08-28,Germany,vucoo,473403.05,307711.9825,165691.0675,30,833745
2017-08-29,Germany,adoriva,391060.85,254189.5525,136871.2975,38,456685
2017-08-30,Germany,adoriva,47938.9,31160.285,16778.615,6,580596
2017-08-31,Germany,adoriva,411543.8,267503.47,144040.33,56,357347
2017-09-01,Germany,aeox,435486.65,283066.3225,152420.3275,89,167637
2017-09-02,Germany,adoriva,113469.9,73755.435,39714.465,58,718949
2017-09-03,Germany,vucoo,212643.25,138218.1125,74425.1375,8,858094
2017-09-04,Germany,rezota,232273.1,150977.515,81295.585,77,355007
2017-09-05,Germany,rezota,469238.25,305004.8625,164233.3875,48,830613
2017-09-06,Germany,vucoo,81285.8,52835.77,28450.03,98,296227
2017-09-07,Germany,aeox,348164.55,226306.9575,121857.5925,98,387160
2017-09-08,Germany,apiera,62858.65,40858.1225,22000.5275,2,598267
2017-09-09,Germany,neutratronic,179840.7,116896.455,62944.245,94,279175
2017-09-10,Germany,apiera,439734.1,285827.165,153906.935,81,172568
2017-09-11,Germany,apiera,146696.15,95352.4975,51343.6525,18,396124
2017-09-12,Germany,rezota,468856.35,304756.6275,164099.7225,5,281553
2017-09-13,Germany,neutratronic,457597.9,297438.635,160159.265,88,369267
2017-09-14,Germany,rezota,85126.65,55332.3225,29794.3275,33,322120
2017-09-15,Germany,aeox,118952.35,77319.0275,41633.3225,61,444170
2017-09-16,Germany,rezota,172029.8,111819.37,60210.43,89,880384
2017-09-17,Germany,neutratronic,185344.05,120473.6325,64870.4175,96,598601
2017-09-18,Germany,neutratronic,446341.35,290121.8775,156219.4725,22,250668
2017-09-19,Germany,vucoo,197954.35,128670.3275,69284.0225,56,580672
2017-09-20,Germany,rezota,32147.05,20895.5825,11251.4675,83,540960
2017-09-21,Germany,apiera,180481,117312.65,63168.35,88,280921
2017-09-22,Germany,vucoo,140108.85,91070.7525,49038.0975,41,594132
2017-09-23,Germany,adoriva,233605.95,151843.8675,81762.0825,20,480347
2017-09-24,Germany,rezota,344380.7,223847.455,120533.245,19,972765
2017-09-25,Germany,aeox,203403.55,132212.3075,71191.2425,9,605232
2017-09-26,Germany,adoriva,38226.1,24846.965,13379.135,77,775732
2017-09-27,Germany,aeox,414180.05,269217.0325,144963.0175,79,228756
2017-09-28,Germany,neutratronic,437952.85,284669.3525,153283.4975,90,337794
2017-09-29,Germany,vucoo,136466.55,88703.2575,47763.2925,72,881878
2017-09-30,Germany,rezota,195813.05,127278.4825,68534.5675,84,614648
2017-10-01,Germany,aeox,286770.8,186401.02,100369.78,25,892418
2017-10-02,Germany,apiera,295468.05,192054.2325,103413.8175,74,285675
2017-10-03,Germany,apiera,416717.5,270866.375,145851.125,32,135905
2017-10-04,Germany,vucoo,244405.55,158863.6075,85541.9425,28,800438
2017-10-05,Germany,vucoo,293448.35,190741.4275,102706.9225,78,152232
2017-10-06,Germany,aeox,240135.3,156087.945,84047.355,93,393316
2017-10-07,Germany,apiera,124054.8,80635.62,43419.18,11,609421
2017-10-08,Germany,vucoo,273832.75,177991.2875,95841.4625,4,893755
2017-10-09,Germany,apiera,329365.95,214087.8675,115278.0825,18,918871
2017-10-10,Germany,rezota,70439.65,45785.7725,24653.8775,47,550256
2017-10-11,Germany,apiera,234636.7,152513.855,82122.845,69,578678
2017-10-12,Germany,aeox,287559.3,186913.545,100645.755,10,822311
2017-10-13,Germany,adoriva,412139.45,267890.6425,144248.8075,76,954073
2017-10-14,Germany,neutratronic,253468.55,164754.5575,88713.9925,33,439094
2017-10-15,Germany,vucoo,112449.6,73092.24,39357.36,4,699745
2017-10-16,Germany,neutratronic,29004.45,18852.8925,10151.5575,72,545113
2017-10-17,Germany,aeox,8973.7,5832.905,3140.795,37,945160
2017-10-18,Germany,adoriva,222022.6,144314.69,77707.91,16,683310
2017-10-19,Germany,aeox,310262.4,201670.56,108591.84,74,166642
2017-10-20,Germany,aeox,320887.2,208576.68,112310.52,84,413922
2017-10-21,Germany,neutratronic,258894,168281.1,90612.9,16,725036
2017-10-22,Germany,adoriva,123524.7,80291.055,43233.645,36,422804
2017-10-23,Germany,rezota,392185.65,254920.6725,137264.9775,66,156996
2017-10-24,Germany,apiera,182209.05,118435.8825,63773.1675,25,145596
2017-10-25,Germany,aeox,267242.6,173707.69,93534.91,38,387614
2017-10-26,Germany,rezota,457147.6,297145.94,160001.66,26,579882
2017-10-27,Germany,rezota,235729.2,153223.98,82505.22,95,216655
2017-10-28,Germany,vucoo,3006.75,1954.3875,1052.3625,97,887790
2017-10-29,Germany,neutratronic,389169.4,252960.11,136209.29,81,407391
2017-10-30,Germany,aeox,235353.95,152980.0675,82373.8825,44,311985
2017-10-31,Germany,rezota,282277.3,183480.245,98797.055,13,693283
2017-11-01,Germany,neutratronic,168931.85,109805.7025,59126.1475,57,344926
2017-11-02,Germany,aeox,115749.9,75237.435,40512.465,85,929031
2017-11-03,Germany,rezota,171669.75,111585.3375,60084.4125,89,300732
2017-11-04,Germany,rezota,287251.5,186713.475,100538.025,55,308529
2017-11-05,Germany,adoriva,325095.7,211312.205,113783.495,88,505725
2017-11-06,Germany,adoriva,150192.15,97624.8975,52567.2525,17,330365
2017-11-07,Germany,rezota,164379.45,106846.6425,57532.8075,72,668508
2017-11-08,Germany,apiera,180471.5,117306.475,63165.025,46,658232
2017-11-09,Germany,neutratronic,368183.9,239319.535,128864.365,64,445494
2017-11-10,Germany,vucoo,378531.3,246045.345,132485.955,15,252838
2017-11-11,Germany,apiera,448588.1,291582.265,157005.835,72,349073
2017-11-12,Germany,apiera,18637.1,12114.115,6522.985,66,683389
2017-11-13,Germany,apiera,293131.05,190535.1825,102595.8675,34,102687
2017-11-14,Germany,rezota,4384.25,2849.7625,1534.4875,96,398063
2017-11-15,Germany,adoriva,166424.8,108176.12,58248.68,43,985422
2017-11-16,Germany,adoriva,428504.15,278527.6975,149976.4525,46,611322
2017-11-17,Germany,apiera,145238.85,94405.2525,50833.5975,98,574484
2017-11-18,Germany,rezota,261086.6,169706.29,91380.31,43,523675
2017-11-19,Germany,adoriva,418516.8,272035.92,146480.88,89,296367
2017-11-20,Germany,neutratronic,169689.95,110298.4675,59391.4825,39,224401
2017-11-21,Germany,vucoo,325133.7,211336.905,113796.795,85,301398
2017-11-22,Germany,adoriva,131318.5,85357.025,45961.475,82,395893
2017-11-23,Germany,aeox,384797.5,250118.375,134679.125,78,626913
2017-11-24,Germany,neutratronic,112641.5,73216.975,39424.525,22,205122
2017-11-25,Germany,rezota,34209.5,22236.175,11973.325,32,182278
2017-11-26,Germany,neutratronic,278071.65,180746.5725,97325.0775,37,883550
2017-11-27,Germany,rezota,126927.6,82502.94,44424.66,21,834281
2017-11-28,Germany,aeox,445012.3,289257.995,155754.305,24,846321
2017-11-29,Germany,rezota,31770.85,20651.0525,11119.7975,13,881493
2017-11-30,Germany,neutratronic,332737.5,216279.375,116458.125,66,176433
2017-12-01,Germany,vucoo,319228.5,207498.525,111729.975,42,533035
2017-12-02,Germany,neutratronic,104074.4,67648.36,36426.04,15,402430
2017-12-03,Germany,rezota,174495.05,113421.7825,61073.2675,84,905923
2017-12-04,Germany,vucoo,122455.95,79596.3675,42859.5825,11,218188
2017-12-05,Germany,rezota,319525.85,207691.8025,111834.0475,4,328483
2017-12-06,Germany,adoriva,474053.8,308134.97,165918.83,48,728136
2017-12-07,Germany,apiera,180785.95,117510.8675,63275.0825,74,998566
2017-12-08,Germany,apiera,264876.15,172169.4975,92706.6525,33,438415
2017-12-09,Germany,adoriva,151620,98553,53067,78,321327
2017-12-10,Germany,aeox,391422.8,254424.82,136997.98,46,333866
2017-12-11,Germany,adoriva,140011,91007.15,49003.85,8,887161
2017-12-12,Germany,vucoo,149629.75,97259.3375,52370.4125,15,988097
2017-12-13,Germany,vucoo,336566.95,218768.5175,117798.4325,21,993648
2017-12-14,Germany,neutratronic,245777.35,159755.2775,86022.0725,23,544618
2017-12-15,Germany,vucoo,231282.25,150333.4625,80948.7875,99,365418
2017-12-16,Germany,rezota,193166.35,125558.1275,67608.2225,48,794232
2017-12-17,Germany,aeox,210303.4,136697.21,73606.19,89,337802
2017-12-18,Germany,aeox,220061.8,143040.17,77021.63,76,376209
2017-12-19,Germany,apiera,265249.5,172412.175,92837.325,4,908592
2017-12-20,Germany,apiera,128737.35,83679.2775,45058.0725,95,653736
2017-12-21,Germany,neutratronic,196828.6,127938.59,68890.01,81,311599
2017-12-22,Germany,neutratronic,198450.25,128992.6625,69457.5875,74,337636
2017-12-23,Germany,apiera,79696.45,51802.6925,27893.7575,71,595745
2017-12-24,Germany,rezota,326630.9,212310.085,114320.815,44,371110
2017-12-25,Germany,adoriva,35121.5,22828.975,12292.525,38,264913
2017-12-26,Germany,neutratronic,62715.2,40764.88,21950.32,65,899385
2017-12-27,Germany,aeox,399826.5,259887.225,139939.275,63,472430
2017-12-28,Germany,apiera,226751.7,147388.605,79363.095,91,861114
2017-12-29,Germany,vucoo,137079.3,89101.545,47977.755,9,972186
2017-12-30,Germany,vucoo,348472.35,226507.0275,121965.3225,13,177274
2017-12-31,Germany,vucoo,223297.5,145143.375,78154.125,86,842168
2017-01-01,Italy,aeox,430231,279650.15,150580.85,62,616852
2017-01-02,Italy,vucoo,312975,203433.75,109541.25,37,938490
2017-01-03,Italy,rezota,312598,203188.7,109409.3,87,350336
2017-01-04,Italy,apiera,13189,8572.85,4616.15,32,319976
2017-01-05,Italy,vucoo,86780,56407,30373,42,504686
2017-01-06,Italy,apiera,380236,247153.4,133082.6,80,234023
2017-01-07,Italy,adoriva,398619,259102.35,139516.65,94,723757
2017-01-08,Italy,adoriva,56139,36490.35,19648.65,86,239197
2017-01-09,Italy,rezota,418316,271905.4,146410.6,76,240740
2017-01-10,Italy,neutratronic,456008,296405.2,159602.8,23,170303
2017-01-11,Italy,aeox,141527,91992.55,49534.45,100,742180
2017-01-12,Italy,rezota,308018,200211.7,107806.3,87,581871
2017-01-13,Italy,adoriva,145095,94311.75,50783.25,33,357645
2017-01-14,Italy,apiera,34250,22262.5,11987.5,88,373722
2017-01-15,Italy,adoriva,105885,68825.25,37059.75,33,624401
2017-01-16,Italy,apiera,49919,32447.35,17471.65,38,212577
2017-01-17,Italy,adoriva,22854,14855.1,7998.9,24,182945
2017-01-18,Italy,vucoo,343494,223271.1,120222.9,30,445514
2017-01-19,Italy,vucoo,290025,188516.25,101508.75,7,816415
2017-01-20,Italy,adoriva,138949,90316.85,48632.15,98,992552
2017-01-21,Italy,adoriva,34831,22640.15,12190.85,92,286980
2017-01-22,Italy,neutratronic,39955,25970.75,13984.25,10,327971
2017-01-23,Italy,neutratronic,192439,125085.35,67353.65,17,788646
2017-01-24,Italy,rezota,378694,246151.1,132542.9,7,471339
2017-01-25,Italy,vucoo,253846,164999.9,88846.1,0,940825
2017-01-26,Italy,adoriva,408563,265565.95,142997.05,56,405475
2017-01-27,Italy,adoriva,178194,115826.1,62367.9,15,728774
2017-01-28,Italy,neutratronic,405067,263293.55,141773.45,97,785378
2017-01-29,Italy,neutratronic,151866,98712.9,53153.1,97,807429
2017-01-30,Italy,rezota,194772,126601.8,68170.2,83,351380
2017-01-31,Italy,aeox,85615,55649.75,29965.25,66,688487
2017-02-01,Italy,adoriva,305799,198769.35,107029.65,56,255373
2017-02-02,Italy,rezota,273877,178020.05,95856.95,80,829554
2017-02-03,Italy,adoriva,163093,106010.45,57082.55,16,490028
2017-02-04,Italy,apiera,432507,281129.55,151377.45,6,925156
2017-02-05,Italy,adoriva,83757,54442.05,29314.95,0,932880
2017-02-06,Italy,adoriva,153399,99709.35,53689.65,97,584896
2017-02-07,Italy,adoriva,374260,243269,130991,50,134473
2017-02-08,Italy,vucoo,312452,203093.8,109358.2,23,787161
2017-02-09,Italy,adoriva,256759,166893.35,89865.65,11,110872
2017-02-10,Italy,adoriva,296934,193007.1,103926.9,62,431293
2017-02-11,Italy,adoriva,357304,232247.6,125056.4,59,978814
2017-02-12,Italy,rezota,356007,231404.55,124602.45,85,720190
2017-02-13,Italy,apiera,337573,219422.45,118150.55,69,485866
2017-02-14,Italy,vucoo,168254,109365.1,58888.9,11,557962
2017-02-15,Italy,rezota,337628,219458.2,118169.8,94,401262
2017-02-16,Italy,apiera,3317,2156.05,1160.95,91,888802
2017-02-17,Italy,rezota,206272,134076.8,72195.2,15,458524
2017-02-18,Italy,aeox,322605,209693.25,112911.75,47,549178
2017-02-19,Italy,neutratronic,310484,201814.6,108669.4,59,708187
2017-02-20,Italy,vucoo,352922,229399.3,123522.7,27,168742
2017-02-21,Italy,rezota,317594,206436.1,111157.9,58,402420
2017-02-22,Italy,rezota,202843,131847.95,70995.05,69,269207
2017-02-23,Italy,vucoo,117681,76492.65,41188.35,89,254532
2017-02-24,Italy,apiera,492661,320229.65,172431.35,55,752852
2017-02-25,Italy,vucoo,251857,163707.05,88149.95,56,769703
2017-02-26,Italy,adoriva,146969,95529.85,51439.15,91,743268
2017-02-27,Italy,neutratronic,286203,186031.95,100171.05,99,732052
2017-02-28,Italy,vucoo,267174,173663.1,93510.9,35,359775
2017-03-01,Italy,aeox,33397,21708.05,11688.95,65,859676
2017-03-02,Italy,apiera,344036,223623.4,120412.6,28,298414
2017-03-03,Italy,adoriva,461876,300219.4,161656.6,31,557521
2017-03-04,Italy,apiera,31262,20320.3,10941.7,39,139129
2017-03-05,Italy,aeox,399412,259617.8,139794.2,72,860237
2017-03-06,Italy,vucoo,194708,126560.2,68147.8,39,311860
2017-03-07,Italy,apiera,409431,266130.15,143300.85,57,245131
2017-03-08,Italy,rezota,163430,106229.5,57200.5,78,711734
2017-03-09,Italy,apiera,465971,302881.15,163089.85,7,104864
2017-03-10,Italy,rezota,486588,316282.2,170305.8,23,296524
2017-03-11,Italy,vucoo,257783,167558.95,90224.05,0,201943
2017-03-12,Italy,adoriva,261794,170166.1,91627.9,50,786315
2017-03-13,Italy,apiera,239893,155930.45,83962.55,31,319785
2017-03-14,Italy,adoriva,407402,264811.3,142590.7,43,298219
2017-03-15,Italy,neutratronic,215700,140205,75495,12,882613
2017-03-16,Italy,neutratronic,286540,186251,100289,21,663700
2017-03-17,Italy,apiera,15065,9792.25,5272.75,22,916536
2017-03-18,Italy,aeox,112890,73378.5,39511.5,79,105258
2017-03-19,Italy,vucoo,58545,38054.25,20490.75,67,493685
2017-03-20,Italy,neutratronic,373607,242844.55,130762.45,87,473329
2017-03-21,Italy,neutratronic,88869,57764.85,31104.15,55,171446
2017-03-22,Italy,vucoo,468628,304608.2,164019.8,56,195958
2017-03-23,Italy,rezota,171677,111590.05,60086.95,76,160981
2017-03-24,Italy,aeox,76800,49920,26880,10,553899
2017-03-25,Italy,adoriva,19652,12773.8,6878.2,6,835569
2017-03-26,Italy,aeox,121120,78728,42392,38,855953
2017-03-27,Italy,adoriva,442060,287339,154721,50,654948
2017-03-28,Italy,vucoo,462567,300668.55,161898.45,95,103023
2017-03-29,Italy,adoriva,102847,66850.55,35996.45,67,173415
2017-03-30,Italy,adoriva,210106,136568.9,73537.1,97,561540
2017-03-31,Italy,apiera,444319,288807.35,155511.65,69,132224
2017-04-01,Italy,rezota,253762,164945.3,88816.7,23,349901
2017-04-02,Italy,rezota,97358,63282.7,34075.3,75,279404
2017-04-03,Italy,aeox,320949,208616.85,112332.15,5,181517
